time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0345298577623,0.0892388884024,12.0887882565,0.0490590194271,6.27165228085,0.0,-0.039843818306,0.266876797569,2.87803887758,0.0381191013946,-0.0892291218531,0.0,432.03527773500343,430.1076059879485,432.2904096091611,430.5754742644166
1.3800000000000008,-0.0366545056599,0.106302617948,12.2650525651,0.0512630057347,6.2658421526,0.0,-0.0304044545514,0.3021327899,2.99710960378,0.0338068173328,-0.119841086648,0.0,451.0148854895776,448.527170463189,452.5500444032457,452.2033986337875
1.4400000000000008,-0.0381446810776,0.125353482634,12.4450973473,0.0530873673593,6.25851323331,0.0,-0.0186276081039,0.333063626855,3.00433871446,0.0225497845225,-0.127211566919,0.0,415.8626535454871,415.20184001748515,416.4848010798804,415.4994109566423
1.5000000000000009,-0.0387018741489,0.146484405042,12.629210232,0.0544177471345,6.25168811124,0.0,0.000804374013796,0.371421197068,3.13238167824,0.0214086464446,-0.0953256663596,0.0,451.8920335897969,454.44316131797945,456.16333395864393,456.0722056426523
1.560000000000001,-0.0379965196998,0.169871289803,12.8196514353,0.0561898319277,6.24584759372,0.0,0.0232751612985,0.408280917258,3.21539387505,0.0421869200216,-0.101711010175,0.0,442.94803766504606,442.4144214035952,439.246311993442,440.9663901766838
1.620000000000001,-0.0357493910099,0.195619557872,13.0170074392,0.0592191437488,6.24016313621,0.0,0.0522527829513,0.450273477305,3.36266520952,0.0633534052604,-0.083556560152,0.0,460.6220291151678,462.04807099862626,461.5586665046808,463.2276063353021
1.680000000000001,-0.0316012729556,0.224013527068,13.224107617,0.0633699263998,6.23504782373,0.0,0.0865690980309,0.496608738154,3.54007414381,0.0788307780973,-0.0888869179961,0.0,472.2976744313909,471.8808486362726,471.07446845031984,472.2730605828278
1.740000000000001,-0.0255640711073,0.254909302091,13.4359883722,0.0681041943636,6.23042346941,0.0,0.115089651904,0.533649722043,3.52261052494,0.0790513460874,-0.06027683587,0.0,409.4812548232461,412.01299721664486,412.00394602898814,412.02896378117515
1.8000000000000012,-0.0174828170734,0.288440274874,13.6516238608,0.0727467650705,6.2267101105,0.0,0.154658174638,0.584520785827,3.66471615226,0.0737979356713,-0.0653251126135,0.0,462.2845233460191,461.8839444500092,463.27773571523505,462.8689508044975
1.8600000000000012,-0.00678660843736,0.325326082433,13.8785238607,0.0773880988069,6.22271147658,0.0,0.202319505546,0.645494652183,3.89775515914,0.0836569537383,-0.0694198447815,0.0,490.6214462741302,490.31446252337986,489.97384688489876,490.7103933253399
